column,column_nat,column_type,table_list,table_cnt,type,sample_list
cqi2_avg,CQI2 평균,string,"['aua_cell_by10sec_sum', 'aua_cell_by10sec_sum']",2,string,"['tghbsX0V', 'G42Cd3DyJhb', 'imAg0tD6O4c']"
cqi2_cnt_hstg,CQI2 개수 히스토그램,string,"['aua_cell_by10sec_sum', 'aua_cell_by10sec_sum']",2,string,"['TadnO7Li', 'HlKoo2lPj', 'y3Q0YY0hy26']"
cqi2_rate_hstg,CQI2 비율 히스토그램,string,"['aua_cell_by10sec_sum', 'aua_cell_by10sec_sum']",2,string,"['pmSnFYcpL', 'PmiNAj9Q', 'Bif5cb9CkUc']"
cqi_avg,CQI 평균,string,"['aua_cell_by10sec_sum', 'aua_cell_by10sec_sum']",2,string,"['oUXeqfP2', 'nVHSMq0Uz', 'hB5JD2oRsd']"
cqi_cnt_hstg,CQI 개수 히스토그램,string,"['aua_cell_by10sec_sum', 'aua_cell_by10sec_sum']",2,string,"['ZaKiJd5I', 'd2nXfS1tXJ9e', '7vFD6zUe']"
cqi_rate_hstg,CQI 비율 히스토그램,string,"['aua_cell_by10sec_sum', 'aua_cell_by10sec_sum']",2,string,"['UPy2leIzLw1', 'q2qwCwf00hfK', 'hgN709HB4j']"
crc,CRC,double,['dpsn_ip_backhaul_port_kpi_5m'],1,number,"[0.07, 0.75, 1.0]"
crc_err,전송로 CRC Error,double,['dpfn_hw_perf_ind_1d'],1,number,"[0.34284943, 0.39894583, 0.92869979]"
crc_err_sco,전송로CRC Error감점점수,double,['dpfn_hw_perf_ind_1d'],1,number,"[0.2020244, 0.8249884, 0.9594719]"
crct_brk_cmnt,차단기 용량 Text,string,['rems_rpt_info_all'],1,string,"['ERAyMFtV', 'j3lE9W0b4Fhe', 'YKPEqyMTK3tU']"
cscnt_cd,코스트센터 코드,string,['dlmn_fild_oper_team_cd'],1,string,"['jsKayA0aNbBc', 'bTH0zvZnr', 'O1sAq3zF']"
csfb,CS Fall Back Redirection 호,double,"['s_cdr_enb_1h', 's_cdr_cel_1h']",2,number,"[0.2312487, 0.5018774, 0.7197052]"
csfb_att_ue_conn,CSFB ATT UE 접속 점수,double,['dpsn_lte_nsn_cell_stc_1d'],1,number,"[0.3475839, 0.83518042, 0.96594896]"
csfb_att_ue_idle,CSFB ATT UE idle 점수,double,['dpsn_lte_nsn_cell_stc_1d'],1,number,"[0.0089, 0.2455, 0.4318]"
csfb_att_utran_ps,CSFB ATT UTRAN PS,double,['dpsn_lte_nsn_cell_stc_1d'],1,number,"[0.271, 0.678, 0.907]"
cstr_cd,공사 코드,string,"['cm_eqp_bas', 'cm_eqp_bas']",2,string,"['uV0K36Yac', 'aUpSFYqx0', 'tgEcGVl6dl']"
cstr_plce_cl_cd,공사장분류코드,string,"['gis_fclt_tn_falt_bas', 'gis_fclt_tn_falt_bas']",2,string,"['C2vacZRzXd', 'CpV31Sflg', 'seVoF54V']"
cstr_plce_mgmt_no,공사장관리번호,string,"['gis_fclt_tn_falt_bas', 'gis_fclt_tn_falt_bas']",2,string,"['UOzDtxbx', 'Zl7OtiBY', 'fvXSI24589ZG']"
ctime,기본 CTIME,string,"['kpi_xcap', 'pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",5,string,"['jCuu9talv', '3nlHKLYu', 'n8CTMLh1Q']"
ctime,통계시간,string,"['enb_kpi_1m', 'enb_kpi_1m', 'enb_kpi_5g_1m', 'enb_kpi_5g_1m']",4,string,"['oKXUDACL', 'JqJgiNTsHqFs', 'ACZaCUXQ']"
ctnu_occr_falt_num,연속 발생 고장 건수,string,['dpfn_om_falt_alm_dts_stc'],1,string,"['a2nZM4a5qR9d', 'CNZSBFrAmq', 'x15hF0Jh2']"
ctt_yr_cnt,내용년수,string,"['cm_ukey_eqp_mdl', 'cm_ukey_eqp_mdl']",2,string,"['gpBIHykUE3At', 'lzXoGgViqP', 'r69n8yV0KO']"
cu_assi_ip_addr,CU 보조IP주소,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['eoBgFV9Ru8V', 'av4YiwbYS8Cz', 'QLCJ0ZhF']"
cu_bld_addr,CU TANGO법정동주소,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['pS6UREiE5a3f', 'IzpVQRgMlb3', 'BsTbM8jiYht']"
cu_bunji_typ_cd,CU TANGO번지유형코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['yNiphqjFUN4', 'rDRQNMieuJO', 'VuQeYUxgB']"
cu_ems_eqp_id,CU 장비EMSID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['y2wzfaq4xT', 'cd6Kux8qyg', 'VHg2boTgW6']"
cu_ems_eqp_id_nm,CU 장비EMS명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['IqIlIZAK4gn', '7xkdc3zlKI', 'q95Xm1GeUl']"
cu_ems_ip_addr,CU EMS IP주소,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['yuArPoct', 'DTULpdeliAt6', 'yNOkhKra']"
cu_eqp_ctlg_id,CU 카탈로그ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['SNvg9K3n', 'Wy4TeGWZT', 'PyzEQ1UUgO']"
cu_eqp_dcl_cd,CU 세분류코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['DhHw3rUSKqY', 'VyYI1DQHndpq', 'akncQ6jpnV']"
cu_eqp_id,CU 장비,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['WlTxgV7xZl', 'ofYGjcGXHRlz', 'Xv3UX6TBw63e']"
cu_eqp_nm,CU 장비명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['yySauoiebM', 'vVIdfdn7wwT', 'Ug59pADD']"
cu_eqp_op_stat_cd,CU 장비운용상태코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['Ni6lTbEaQKVa', 'mt3vHGGMdxz', 'M4PyrF0gcxR']"
cu_eqp_op_stat_cd_nm,CU 장비운용상태코드명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['y8FwtbD7', 'FoqUcn76PI2l', 'qhK7r9djXtG']"
cu_eqp_ser_no,CU 시리얼번호,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['IlBYMT8K', 'Wv39DkUPEQe', 'BevSONO3DR']"
cu_frst_reg_date,CU 최초등록일자,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['jBF7AFuFfbSi', 'vWwrlfQJ6jp', 'hqnf6rAyVsFk']"
cu_frst_reg_user_id,CU 최초등록사용자ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['Bc9aifIRM1', '7HZBPC5r1Vmk', 'qJjbKf3O']"
cu_gnodeb_cucp_nm,CU GNODEB CUCP명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['46OErkp6Oc', 'Uk5bBFL3CqK', '5sGhkX8Y']"
cu_gnodeb_id,CU GNODEBID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['540l9hgjVRVD', 'CawbfM6y', 'iSL1I7u9pWH']"
cu_gnodeb_id_len,CU GNODEBID길이,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['TRN4QMFzLPH', 'xk92ZkCpR', 'eIrnXCSPA']"
cu_gnodeb_typ_cd,CU GNODEB유형코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['ht52IDYZwjpq', 'IDHsGkK2', '9meqDjgi5']"
cu_gnodeb_typ_cd_nm,CU GNODEB유형코드명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['JSljsC1C4l', 'i2BieTuNG', 'n1lzdv8X']"
cu_id,CU ID,string,['ss_schedule_report_1d'],1,string,"['1mEsN4mlb', 'agJaMC8RKfb6', 'J2l80BJnh6fv']"
cu_id,CUCP ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['k2zsQVCnL', 'uuBnyCb4tmDf', 'KTzCfasBpsX']"
cu_if_ip_addr1,CU IP주소1,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['veWPtWrauU1', 'mFnEUdPN3aTY', 'cpzCOmusa1G']"
cu_if_ip_addr2,CU IP주소2,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['OvfGNmYA', 'uf92nkMv6Vh', 'oKOkFPgBF226']"
cu_if_ip_addr3,CU IP주소3,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['Vaw9PT8s66', 'R5eNBJUDm', 'MAMtcnPsj']"
cu_if_ip_addr4,CU IP주소4,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['HLSQ5nVGoUr', 'cEkTb6jw', 'AXFdZjGHoCb6']"
cu_if_port_nm1,CU 포트1,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['UdlwEvXAe', 'zj3LYsqrQNKj', 'Kn2zkZgWyma']"
cu_if_port_nm2,CU 포트2,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['Vs2SoNqrdU', 'ZY3hmNT4', 'ftyaK3PKPaK']"
cu_if_port_nm3,CU 포트3,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['pYjbP7EV', 'Qq3zvfm26', '2w9cFHPH']"
cu_if_port_nm4,CU 포트4,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['FLTAQ2hJm3c5', 'Ret486RIt', 'bl1MKxHU']"
cu_intg_fclts_cd,CU 통합시설코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['8ZUk2o3QE', 'kcZHfUsaiiTM', 'zyq0W3uP']"
cu_jrdt_hdofc_org_id,CU 관할본부조직ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['6k7rtjJn', 'WP5C2QsTvjC', 'hJGDwD2a8']"
cu_jrdt_hdofc_org_id_nm,CU 관할본부조직명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['MDTFG3DZM', 'ChGptJxrIDW', 'TG4SzDi0IfC4']"
cu_jrdt_team_org_id,CU 관할팀조직ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['1jXjCKNg', 'jmEkGBQPpxB', 'aNABfioB']"
cu_jrdt_team_org_id_nm,CU 관할팀조직명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['GJHT9zVq', 'AzPQ9JZ3A0uW', 'ZfkDnLs8USPI']"
cu_last_chg_date,CU 최종등록일자,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['2j4IoLQzSRNh', 'sOrb8LPgwAp', 'q7ljPLnBI']"
cu_last_chg_user_id,CU 최종등록사용자ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['1Fz2ZyTQ', '8PXwLE2WF4', '61XVGZO1u']"
cu_ldong_cd,CU 법정동코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['nnkcPNMDby', 'uNQ2n7r25OJ', 'GVbjRAyRJ']"
cu_lnkg_eqp_id,CU 연동장비ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['fQ0hT9aL', 'iOT6na8a6pr', 'vYaC39cWyxVa']"
cu_main_bunji_ctt,CU TANGO메인번지내용값,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['CPGQYCfMj', 'EeI4ml0wTD', '6K1aLfstpC8E']"
cu_mnft_bp_id,CU 제조협력업체ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['CUDJAHAPQ', 'RDIF24CBc', '3iindygD']"
cu_mtso_id,CU 국사ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['Mj0N90Kqi', 'T1umiJcct', '7orCGCrj']"
cu_mtso_id_nm,CU 국사명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['HAcUrsi8QD', 'Uw2dqDpB', '86SX00qArLE']"
cu_mtso_lat_val,CU TANGO국사위도값,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['RkF1m1whSQ', 'mycwqFYJx', 'jGcel3GL7wbR']"
cu_mtso_lng_val,CU TANGO국사경도값,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['bdGSMSRDDB', 'nCG7Jcnr3E', 'vXibL39LbWom']"
cu_ne_mgmt_stat_val,CU NE관리상태값,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['7MINWAuq', 'T0jczloeG', 'Ysd7iCALp8uS']"
cu_nm,CU 명,string,['ss_schedule_report_1d'],1,string,"['WOLbvgaoc', 'aFstDwscR1V', 'n9AOonI8']"
cu_nr_ne_id,CU NEID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['9rkcW84a4hb', 'A3kXl3IstA', 'VdgGRxhU']"
cu_op_hdofc_org_id,CU 운용본부조직ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['QHinCImck', 'nuS7rBUb', '3swKyExXs']"
cu_op_hdofc_org_id_nm,CU 운용본부조직명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['MZJJov0Y7', '8PfQ8heEsGbz', '9uKLMAozZ8p7']"
cu_op_team_org_id,CU 운용팀ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['E574sxygvA', 'FEZd1Z30ZCL1', 'phmmOv7N']"
cu_op_team_org_id_nm,CU 운용팀명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['marPrYo5hFC', 'VYBlN3n2t', '0OGxUKf60Qb']"
cu_op_user_id,CU 운용자ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['LNZ7bCipA', 'jj5bB7NBzY', 'sWvOH24g']"
cu_prpty_stat_cd,CU 자산상태코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['DXM6Gysrc', 'zbrdgWdqrNDz', 'DZs8fUu5GSuZ']"
cu_prpty_stat_cd_nm,CU 자산상태코드명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['Tt9R2Yl6B', 'AhOBC9JQ2', 'kvsEigoOpew']"
cu_rep_intg_fclts_cd,CU 대표통합시설코드,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['VhjGKSgQHrqU', 'klqOjhjF', 'ZRhvretFD']"
cu_rep_ip_addr,CU 대표IP주소,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['CPDuF5tK', 'hGawVa6Vqa6', 'thgNr441O']"
cu_rmk,CU 비고,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['DNTGuUPW2ijn', 'w2npAruwA', 'zXQAevlCHNR8']"
cu_road_addr,CU TANGO도로명주소,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['xZTuEOPZOf4m', 'Ds8Gq8DO1pk', '3ifKa4A9Gjt']"
cu_sub_bunji_ctt,CU TANGO서브번지내용값,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['I7DgbIlH', 'xqnsteZk3O', 'Vyu70vs2']"
cu_upr_mtso_id,CU 상위국사ID,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['PODQeprdZT', 'eePpLSR2', 'nCnKRxMfJ4']"
cu_upr_mtso_id_nm,CU 상위국사명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['KM45znEoEqN', 'NAjtsZCMdUk', 'w9fDgoScP2OS']"
cu_user_als_nm,CU 사용자별칭명,string,['dcmn_im_5g_dul_bas_hst'],1,string,"['XEV5pC6Yxzy2', 'kPG0IerR7o', 'W3a1ppEF']"
cuid,CUID,string,"['wm_work_lst_v2', 'wm_work_lst_v2', 'wm_work_list', 'wm_work_list']",4,string,"['QiHHLI0V', 'c3RuPmTa4v', 'rjdzwiGLM']"
cuid,기지국 고유 ID,string,"['dcoa_eqp_bas_binf_1h', 'dpfn_hw_perf_ind_1d']",2,string,"['9hiA4COb49u', 'x7eFBKv7WO', 'mBVexpsA5wl2']"
cusr_aply_yn,원인자적용여부,string,"['gis_fclt_tn_falt_bas', 'gis_fclt_tn_falt_bas']",2,string,"['Y', 'N']"
cusr_detl_ctt,원인자세부내용,string,"['gis_fclt_tn_falt_bas', 'gis_fclt_tn_falt_bas']",2,string,"['mEYvi0Vl', '2k2wMbZs3UQq', 'Udw16gcUc26g']"
cust_char_type,고객사용특성,string,['epot_wk_ru'],1,string,"['5rcGIgQId7np', 'P7V05cAeFdny', 'bviUIQmt']"
cust_dmnd_mtr_ctt,고객요구사항내용,string,"['gis_fclt_tn_falt_bas', 'gis_fclt_tn_falt_bas']",2,string,"['aQx9jf3yv', 'TGhxODJHQG', 'zINvfLocaZMJ']"
cv,19시간변동계수,string,['epot_wk_ru'],1,string,"['95PYSRrp', '0nWUPwifOk', 'xgJjGuITF']"
cxpos,좌표,string,"['cms_cellinfo_day', 'cms_cellinfo_day']",2,string,"['DcZxw17WTMSy', '9Hg5F7GdFC5o', 'JWmU8njBNzqQ']"
cypos,좌표,string,"['cms_cellinfo_day', 'cms_cellinfo_day']",2,string,"['s5EgVOWnJxzA', 'AUvhkAysl', 'y2ucDrhFZaC']"
d_cname,국소명,string,['zpmcode6'],1,string,"['pGCwZx08T', 'I9DvBJq55oE', 'qVX6Pz9WU']"
d_emode,수전방식,string,['zpmcode6'],1,string,"['BEuaJrd9gV', 'u1Gdr1jqs', 'pRwce7E8054']"
d_kecnr,한전고객번호,string,['zpmcode6'],1,string,"['E0amfjzRb', 'GJHQvNGmby', 'eLYvgO4NSCFf']"
dabal_alm,다발 알람,double,['dpfn_hw_perf_ind_1d'],1,number,"[0.5729, 0.5906, 0.6102]"
dabal_alm_sco,다발 알람 감점점수,double,['dpfn_hw_perf_ind_1d'],1,number,"[0.1048615, 0.4717272, 0.9345969]"
dabal_crct_sco,다발 CRITICAL 차감점수,double,['dpfn_hw_perf_ind_1d'],1,number,"[0.68554, 0.7603, 0.78758]"
dabal_oos_sco,다발 OOS 차감점수,double,['dpfn_hw_perf_ind_1d'],1,number,"[0.01, 0.03, 0.61]"
dabl_mgmt_yn,장애 관리 여부,string,"['cm_eqp_bas', 'cm_eqp_bas']",2,string,"['Y', 'N']"
data_1_0_cei_value,DATA 10 서비스 CEI 점수,double,['kpi_part_1d'],1,number,"[0.062383, 0.529331, 0.805891]"
data_1_0_real_et,DATA 10 체험 경험시간,double,['kpi_part_1d'],1,number,"[0.6, 1.0, 1.0]"
data_1_0_tot_et,DATA 10 종합 경험시간,double,['kpi_part_1d'],1,number,"[0.05979, 0.20658, 0.74064]"
data_2_0_cei_value,DATA 20 서비스 CEI 점수,double,['kpi_part_1d'],1,number,"[0.069088, 0.44635, 0.61141]"
data_2_0_real_et,DATA 20 체험 경험시간,double,['kpi_part_1d'],1,number,"[0.05, 0.28, 0.54]"
data_2_0_tot_et,DATA 20 종합 경험시간,double,['kpi_part_1d'],1,number,"[0.12705, 0.79879, 0.88899]"
data_artt_3rd_time_count,Data 화면전환 Round Trip 시간 3rd Party COUNT,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.032, 0.882, 0.896]"
data_artt_3rd_time_score,Data 화면전환 Round Trip 시간 3rd Party 합계 점수,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.4, 0.5, 0.9]"
data_artt_access_time_count,Data 화면전환 Round Trip 시간 ACCESS COUNT,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.2, 0.2, 0.8]"
data_artt_access_time_score,Data 화면전환 Round Trip 시간 ACCESS 합계 점수,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.23, 0.36, 0.38]"
data_attach_access_failure_count,Data Attach 성공 호처리 ACCESS 실패호 Count,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.2, 0.3, 0.7]"
data_attach_attempt_count,Data Attach 성공 호처리 시도호 Count,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.54854, 0.65846, 0.73069]"
data_attach_core_failure_count,Data Attach 성공 호처리 CORE 실패호 Count,double,"['pm_cei_cell_5m', 'pm_cei_cell_5m']",2,number,"[0.5338, 0.7225, 0.7638]"
data_attempt_cnt,DATA 시도호,double,"['enb_kpi_1m', 'enb_kpi_1m']",2,number,"[0.47329204, 0.53495061, 0.88513567]"
data_attempt_cnt,DATA 시도호,string,"['enb_kpi_5g_1m', 'enb_kpi_5g_1m']",2,string,"['PhW27DeUUAYd', 'Sw5H1IGK7O', '1wbCWvn3U']"
data_attempt_flag,데이터 시도호 여부,string,['lte_call_kpi'],1,string,"['hoCYkJHDG', 'LnnBm4x3s', 'J4jPQyJNdDC']"
data_bad_user_cnt,Data CEI 품질 불량 가입자수,bigint,"['area_1d', 'area_1h', 'area_age_1d', 'area_alias_1d', 'area_alias_1h', 'area_alias_fw_1d', 'area_alias_fw_1h', 'area_chg_1d', 'bran_1d', 'bran_1h', 'bran_1m', 'bran_1w', 'bran_alias_1d', 'bran_alias_fw_1d', 'bran_alias_fw_1h', 'cell_1d', 'cell_1h', 'cell_1m', 'cell_1w', 'city_1d', 'city_1h', 'city_1m', 'city_1w', 'comp_1d', 'comp_1h', 'comp_1m', 'comp_1w', 'dong_1d', 'dong_1h', 'dong_1m', 'dong_1w', 'ems_1d', 'ems_1h', 'enb_1d', 'enb_1h', 'enb_1m', 'enb_1w', 'enb_alias_1d', 'gu_1d', 'gu_1h', 'gu_1m', 'gu_1w', 'imsi_area_1d', 'imsi_area_1h', 'imsi_bran_1d', 'imsi_bran_1h', 'imsi_cell_1d', 'imsi_cell_1h', 'imsi_enb_1d', 'imsi_enb_1h', 'mme_1d', 'mme_1h', 'part_1d', 'part_1h', 'part_1m', 'part_1w', 'part_alias_1d', 'pgw_1d', 'pgw_1h', 'sgw_1d', 'sgw_1h', 'team_1d', 'team_1h', 'team_1m', 'team_1w', 'area_1d', 'area_1h', 'area_age_1d', 'area_alias_1d', 'area_alias_1h', 'area_alias_fw_1d', 'area_alias_fw_1h', 'area_chg_1d', 'area_mno_1d', 'area_mno_1h', 'bran_1d', 'bran_alias_1d', 'bran_alias_fw_1d', 'bran_alias_fw_1h', 'bran_mno_1d', 'bran_mno_1h', 'bran_mno_1m', 'bran_mno_1w', 'city_1h', 'cell_mno_1d', 'cell_mno_1h', 'cell_mno_1m', 'cell_mno_1w', 'city_mno_1d', 'city_mno_1h', 'city_mno_1m', 'city_mno_1w', 'comp_1d', 'comp_mno_1d', 'comp_mno_1h', 'comp_mno_1m', 'comp_mno_1w', 'dong_mno_1d', 'dong_mno_1h', 'dong_mno_1m', 'dong_mno_1w', 'ems_1d', 'ems_1h', 'enb_alias_1d', 'enb_mno_1d', 'enb_mno_1h', 'enb_mno_1m', 'enb_mno_1w', 'gu_mno_1d', 'gu_mno_1h', 'gu_mno_1m', 'gu_mno_1w', 'imsi_area_1d', 'imsi_area_1h', 'imsi_bran_1d', 'imsi_bran_1h', 'imsi_cell_1d', 'imsi_cell_1h', 'imsi_enb_1d', 'imsi_enb_1h', 'mme_1d', 'mme_1h', 'part_1d', 'part_alias_1d', 'part_mno_1d', 'part_mno_1h', 'part_mno_1m', 'part_mno_1w', 'pgw_1d', 'pgw_1h', 'sgw_1d', 'sgw_1h', 'team_mno_1d', 'team_mno_1h', 'team_mno_1m', 'team_mno_1w']",136,number,"[0, 0, 5]"
